httpRequest.latency,httpRequest.protocol,httpRequest.referer,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,labels.instanceId,logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,textPayload,timestamp,trace,traceSampled
0.007917381s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,OPTIONS,882,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/f13d0107-dfd5-4553-836b-88f98bec1a13/subscriptions,1134,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a85e5000b36f48d89bc77,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:33:41.852929522Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,5162846329917158956,,2024-04-25T16:33:41.724434Z,projects/accesa-playground/traces/2eaae800f0e3a636b723edb67df2ae17,
1.054825766s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,GET,1795,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile,199573,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a85e4000dd75eaf4da4f2,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:33:41.186033444Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,10508200051083986328,,2024-04-25T16:33:39.849672Z,projects/accesa-playground/traces/69b8edda5001d1bf61c75e6f01f30fd4,
0.894594830s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,GET,1795,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile,199572,216.239.38.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a85dd000d75f5d0cd1927,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:33:34.194626725Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,7473976828535177767,,2024-04-25T16:33:32.985857Z,projects/accesa-playground/traces/765480027fcacc7bad49bb84f7c6c9bc,
0.006142476s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,OPTIONS,831,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile,1134,216.239.38.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a85dc000806823ae6ca32,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:33:32.527733041Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,13765225001575125829,,2024-04-25T16:33:32.514531Z,projects/accesa-playground/traces/440cfe49369769f49661fc574af45156,true
0.372708210s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,GET,1818,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/interview-settings/chapters/simplified,4383,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a8427000bd6d10fcba0c3,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:26:15.817803445Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,5641784484425081641,,2024-04-25T16:26:15.401667Z,projects/accesa-playground/traces/9a23fca47c371e6bc2ae8e8818875088,
0.315915535s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,GET,1798,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/interview-settings,1133,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a8427000a3a93abfecf71,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:26:15.817803445Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,14564216425675965465,,2024-04-25T16:26:15.352910Z,projects/accesa-playground/traces/c05ff25509fb8e0272caacbae4c4ef59,
1.125567079s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,GET,1801,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile,199573,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a842200050a82bb2388f4,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:26:10.489938036Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,10486547689731635468,,2024-04-25T16:26:09.203283Z,projects/accesa-playground/traces/99a12ad6ae377b9989c7bd0f41c4776f,
0.309893191s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,GET,1813,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,5399,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a842100077496e503f552,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:26:09.491442434Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,6533661405853301656,,2024-04-25T16:26:09.173003Z,projects/accesa-playground/traces/3fb4977a08dc7f993d9f11074240aa8c,true
0.445156174s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,GET,1817,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/interview-settings/chapters/simplified,4383,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a83c70001a3e46fc12929,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:24:39.350527077Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,8486925000616758432,,2024-04-25T16:24:38.660533Z,projects/accesa-playground/traces/89c167a0762be71f799090495da0c3d1,
0.412909723s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,GET,1798,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/interview-settings,1133,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a83c6000da85add9587ba,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:24:39.011195950Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,9157491337275427952,,2024-04-25T16:24:38.480148Z,projects/accesa-playground/traces/da8a40112b64a24bcb217bb7ff69b916,
0.004618863s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,OPTIONS,852,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/interview-settings/chapters/simplified,1134,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a83c600056e419bdca775,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:24:38.678369137Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,8384691691647559493,,2024-04-25T16:24:38.349631Z,projects/accesa-playground/traces/b2bfc9412895cbc20820e83e61cf396e,
0.011739445s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,OPTIONS,833,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/interview-settings,1135,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a83c600053c186549972a,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:24:38.344892895Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,17047589197193507554,,2024-04-25T16:24:38.329408Z,projects/accesa-playground/traces/5cc38c2ade8f3f414ec96f0be9e939fe,true
0.229884016s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,GET,1801,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/subscriptions,1443,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a83b300033bcf91e6abcd,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:24:19.241461544Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,17457685922679958087,,2024-04-25T16:24:18.980516Z,projects/accesa-playground/traces/4988666a66ba09c022ebab1b8d8aa9b8,
0.246692886s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,GET,1799,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,5399,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a83b300014ba300dc675f,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:24:19.241461544Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,4133523811468947222,,2024-04-25T16:24:18.836781Z,projects/accesa-playground/traces/795a78fdb8950de301ed225a045376f8,
0.007567185s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,OPTIONS,836,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/subscriptions,1134,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a83b2000c8d882ed49b5c,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:24:18.918219092Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,16106841731074005136,,2024-04-25T16:24:18.813933Z,projects/accesa-playground/traces/297d2316bf5d3b2dc9b3b58f0d716710,
0.007059340s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,OPTIONS,834,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,1134,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a83b2000a11e5037bf507,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:24:18.918219092Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,18397422078495812327,,2024-04-25T16:24:18.651176Z,projects/accesa-playground/traces/cbc9518ae11bae080fbd9b58547b97dd,
0.839040991s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,GET,1786,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile,199572,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a83b300074e61a14368f4,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:24:19.575048558Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,14399436612523369575,,2024-04-25T16:24:18.638153Z,projects/accesa-playground/traces/282ce3ba1e2537aea13dbc77cd93260d,
0.307135245s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,GET,1837,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/f13d0107-dfd5-4553-836b-88f98bec1a13/subscriptions,1255,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a83b00009ad4cb37eeb9e,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:24:16.910634301Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,2717615821865150706,,2024-04-25T16:24:16.325571Z,projects/accesa-playground/traces/525aa1d49e11b9d3316aefec127942dc,
0.012129687s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,OPTIONS,872,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/f13d0107-dfd5-4553-836b-88f98bec1a13/subscriptions,1135,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a83b0000286de149c8edb,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:24:16.245582546Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,10365995799315294215,,2024-04-25T16:24:16.151999Z,projects/accesa-playground/traces/dc80ef1f535a413d34143ad21907b768,
0.933893031s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,GET,1787,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile,199572,216.239.36.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a83af0004ea575f167433,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:24:15.579124042Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,13304260189093404625,,2024-04-25T16:24:14.386613Z,projects/accesa-playground/traces/633a863ebc73e7373ab0c9eaf2e66c0a,
2.124891757s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,GET,1787,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile,199573,216.239.38.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a83ae0004249e16046fca,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:24:14.579639574Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,1793228272766500300,,2024-04-25T16:24:12.144975Z,projects/accesa-playground/traces/37cd127f1d24fdfc7520d6555cd91194,true
,,,,,,,,,,,662a83ab0009a03aec44c736,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Fvarlog%2Fsystem,,2024-04-25T16:24:11.634019997Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,,"Default STARTUP TCP probe succeeded after 1 attempt for container ""interview-feedback-api-1"" on port 8080.",2024-04-25T16:24:11.630842Z,,
0.009266494s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,OPTIONS,821,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile,1134,216.239.38.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a83ab000e16179c374bee,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:24:12.248543969Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,11369026546722172242,,2024-04-25T16:23:50.232210Z,projects/accesa-playground/traces/5ac17297f65c5744da346e1282fe56e0,
24.566634225s,HTTP/1.1,https://interview-feedback-fe-gl2nzwfaqq-ey.a.run.app/,91.240.5.97,OPTIONS,821,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile,1194,216.239.38.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",662a83ab000df00882c5e5da,00f46b9285f82d4f43b9b8a573909284f192c8af996c8552d14d2088e3b592092ae94c4a9a4df7fe63d1255068391777d23786e3f5ff527c18657e8272c07635,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T16:24:11.915336215Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,851874869729166817,,2024-04-25T16:23:47.191603Z,projects/accesa-playground/traces/0f16273c6b1d43df47c59fe068782c75,true
0.617395258s,HTTP/1.1,http://localhost:4200/,91.240.5.101,POST,1895,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/interview-list/pageable,40150,216.239.38.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",662a6fdb00060ccb5522489a,00f46b9285739a33f48ba377e29d2f4940212a02518e0ed3a32401910884f2d35d6d795929cc34007fdf68dd56d865467a43dea1c2c659502bcb425a3bd6b62e,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T14:59:39.426169974Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,15229129768078956674,,2024-04-25T14:59:38.777770Z,projects/accesa-playground/traces/97d43d9b5f802c8374e224ac25d1f35f,
0.616480824s,HTTP/1.1,http://localhost:4200/,91.240.5.101,POST,1895,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/interview-list/pageable,40150,216.239.38.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",662a6fdb0005ce8ce4c7f09b,00f46b9285739a33f48ba377e29d2f4940212a02518e0ed3a32401910884f2d35d6d795929cc34007fdf68dd56d865467a43dea1c2c659502bcb425a3bd6b62e,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T14:59:39.426169974Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,5085211507002476760,,2024-04-25T14:59:38.762888Z,projects/accesa-playground/traces/4c9a7b73dd21cc9ccea81298eb6e9ba5,
0.548138651s,HTTP/1.1,http://localhost:4200/,91.240.5.101,POST,1840,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/interview-list/pageable,9690,216.239.38.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",662a6fdb0004b8275c6f17b4,00f46b9285739a33f48ba377e29d2f4940212a02518e0ed3a32401910884f2d35d6d795929cc34007fdf68dd56d865467a43dea1c2c659502bcb425a3bd6b62e,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T14:59:39.426169974Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,12507390499414258073,,2024-04-25T14:59:38.759703Z,projects/accesa-playground/traces/0d15c945a4fe17be65f32009c2ae6b08,
0.550707725s,HTTP/1.1,http://localhost:4200/,91.240.5.101,POST,1893,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/interview-list/pageable,12351,216.239.38.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",662a6fdb0004b35787d5f93c,00f46b9285739a33f48ba377e29d2f4940212a02518e0ed3a32401910884f2d35d6d795929cc34007fdf68dd56d865467a43dea1c2c659502bcb425a3bd6b62e,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T14:59:39.426169974Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,3277472361539280022,,2024-04-25T14:59:38.756024Z,projects/accesa-playground/traces/9da63465f9b4dc287a85f6bcc69a6f78,
1.018265720s,HTTP/1.1,http://localhost:4200/,91.240.5.101,GET,1717,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile,81028,216.239.38.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",662a6fda00077543ba4d788c,00f46b9285739a33f48ba377e29d2f4940212a02518e0ed3a32401910884f2d35d6d795929cc34007fdf68dd56d865467a43dea1c2c659502bcb425a3bd6b62e,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T14:59:38.759926565Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,7888257959785307338,,2024-04-25T14:59:37.469052Z,projects/accesa-playground/traces/043e8abfbba11b94b385a2bc9da82a0f,
0.323165986s,HTTP/1.1,http://localhost:4200/,91.240.5.101,GET,1744,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,5367,216.239.38.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",662a6fd9000b6620f7837f2f,00f46b9285739a33f48ba377e29d2f4940212a02518e0ed3a32401910884f2d35d6d795929cc34007fdf68dd56d865467a43dea1c2c659502bcb425a3bd6b62e,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T14:59:37.760811814Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,8127494707294509340,,2024-04-25T14:59:37.418716Z,projects/accesa-playground/traces/63993c3223a9be16ec607f9f4f3c41fc,
